no;kdprov;kdkab;nama_perusahaan;alamat;kdprovkab;lblkab;kawasan_fasih;nama_kawasan;kawasan
5697;72;71;PT. SULAWESI GLOBAL COMODITY;JALAN POROS PALU PANTOLOAN KM 23;;;;;Kawasan Industri
5698;72;71;PT BANGUN PALU SULAWESI TENGAH;JÀLAN POROS PALU PANTOLOAN;;;;;Kawasan Industri
5699;72;71;PT. WANHONG NONFEROUS RECYCLING UTILIZATION;JL. PALU PANTOLOAN;;;;;Kawasan Industri
5700;72;71;PT. HONG THAI INTERNATIONAL;JALAN POROS PALU PANTOLOAN;;;;;Kawasan Industri
5701;72;71;ASBUTON JAYA ABADI, PT;JL. IPI RT.002 RW.007;;;;;Kawasan Industri
5702;72;71;PT WIJAYA MITRA ADIATAMA;JL. PORON PALU PANTOLOAN KM 23;;;;;Kawasan Industri
5703;72;71;PT. GANDA PARADE ARTANA;JL. POROS PALU PANTOLOAN KM 23;7271;[71] PALU;Kawasan Ekonomi Khusus;Palu;Kawasan Ekonomi Khusus
5704;73;03;PT. HENGSHENG NEW ENERGY MATERIAL INDONESIA;JALAN POROS BANTAENG BULUKUMBA PAPANLOE PAJUKUKANG BANTAENG;7303;[03] BANTAENG;Kawasan Industri;Huadi Bantaeng Industrial Park;Kawasan Industri
5705;73;03;PT UNITY NICKEL ALOY;JLN. POROS BANTAENG - BULUKUMBA, DESA PAPANLOE, KEC. PAJUKUKANG, KAB. BANTAENG;7303;[03] BANTAENG;Kawasan Industri;Huadi Bantaeng Industrial Park;Kawasan Industri
5706;73;03;PT. HUADI BANTAENG INDUSTRY PARK (#235);JALAN POROS BANTAENG BULUKUMBA PAPANLOE PAJUKUKANG BANTAENG;7303;[03] BANTAENG;Kawasan Industri;Huadi Bantaeng Industrial Park;Kawasan Industri
5707;73;71;PT WASTEC INTERNATIONAL;JL. KIMA 20;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5708;73;71;CITRA LABUANTIRTA;JL.KIMA 8 KAV.SS-21 KAWASAN INDUSTRI MAKASSAR;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5709;73;71;PT OLAM COCOA INDONESIA;JL. KIMA 8 KAV BB 1;;;;;Kawasan Industri
5710;73;71;PT SETIA UNGGUL MANDIRI;JL. KIMA V KAV . P 1;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5711;73;71;PT MAKASSAR KULINA UTAMA;JL. KIMA RAYA 2;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5712;73;71;PT OCEAN CHAMP SEAFOOD;JLN KIMA VII;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5713;73;71;PT DUTA NIAGA JUMANTARA;PT DUTA NIAGA JUMANTARA;;;;;Kawasan Industri
5714;73;71;PT MERAPI UTAMA PHARMA;JLN KIMA 7 KAV J3B;;;;;Kawasan Industri
5715;73;71;PT WIJAYA KARYA BETON;JLN KIMA RAYA II KAN.S 4,5,6;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5716;73;71;PT NUSANTARA POLYTAMA INDONESIA;JLN KIMA RAYA I KAV 66;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5717;73;71;PT NUSADWIPA CITRA TUNGGAL;PT NUSADWIPA CITRA TUNGGAL;;;;;Kawasan Industri
5718;73;71;AQUAMAS INDAH,PT;JLN KIMA RAYA 1 NO 2 KAV D;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5719;73;71;PT MANARA ATHA SAMUDRA;JLN KIMA 10 KAV T3 A;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5720;73;71;PT MALINDO FEEDMILL, TBK;JL. KIMA 19 KAV EE NO 5B;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5721;73;71;SIERAD PRODUCE TBK;PERINTIS KEMERDEKAAN KM. 17 BUMI PERMATA SUDIANG NO BLOK A 6 NO, SUDIANG;;;;;Kawasan Industri
5722;73;71;PT NIPPON INDOSARI CORPINDO;JL KIMA 10;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5723;73;71;PT PUTRADUTA BUANASENTOSA;JL. KIMA 19 BLOK EE NOMOR 2A;;;;;Kawasan Industri
5724;73;71;PT YUDHAGUNA SARITIRTA;KIMA X;;;;;Kawasan Industri
5725;73;71;PT FAJAR LESTARI ABADI;KIMA 4;;;;;Kawasan Industri
5726;73;71;PT KEUMKANG INDUSTRI INDONESIA;JL. KIMA 15 KAV. R4D-R4E, KEL. DAYA, KEC. BIRINGKANYA, KOTA MAKASSAR;;;;;Kawasan Industri
5727;73;71;PT NIRVANA NIAGA SEJAHTERA;JL. KIMA VI KAV. F3/B1-B3, DAYA;;;;;Kawasan Industri
5728;73;71;PT SINAR SOSRO;;;;;;Kawasan Industri
5729;73;71;PT KIMIA FARMA TRADING & DISTRIBUTION;JL KIMA 15;;;;;Kawasan Industri
5730;73;71;PT MITRA KARTIKA SEJATI;JL KIMA RAYA 1 KAV D-1B;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5731;73;71;PT BUMI SARANA BETON;KIMA 17 NO.14;;;;;Kawasan Industri
5732;73;71;BOGATAMA MARINUSA, PT;JL. KIMA RAYA 2 KAV N4 BLOK B1;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5733;73;71;PT WAHYU PRADANA BINAMULYA;JLN KIMA RAYA 1D NO 2C;;;;;Kawasan Industri
5734;73;71;PT ANEKA BATU PERSADA;;;;;;Kawasan Industri
5735;73;71;PT PRIMA BAHARI INTI LESTARI;JL. KIMA 12 KAV. 5C;;;;;Kawasan Industri
5736;73;71;DUNIA MARINE PRODUCTS, PT;JL. KIMA 3 KAV. 4B;;;;;Kawasan Industri
5737;73;71;PT BIRU LAUT NUSANTARA;JL. KIMA 8 KAV. SS NO. 23 A, MAKASSAR;;;;;Kawasan Industri
5738;73;71;PT INDOBRUSH UTAMA;;;;;;Kawasan Industri
5739;73;71;PT GAYA MAKMUR TRACTORS;JL. KIMA RAYA 1;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5740;73;71;PT LAUTAN SAKTI JAYA;KIMA 19 KAV. DD 3 A;;;;;Kawasan Industri
5741;73;71;PT MULTI MONODON INDONESIA;JL KIMA RAYA 1 BLOK D-2B;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5742;73;71;PT POLWOOD FOREST INDUSTRI;JL.KIMA 6 KAV.F3 B1-B2;;;;;Kawasan Industri
5743;73;71;PT BAHARI MAKMUR SEJATI;JL. KIMA 16 KAV. BB NO. 4;;;;;Kawasan Industri
5744;73;71;PT SAMUDRA JAYA MAKASSAR;;;;;;Kawasan Industri
5745;73;71;PT TOP SABA MANDIRI FOOD;JL. KIMA IV NO.10;;;;;Kawasan Industri
5746;73;71;PT TIGA SAUDARA INDONUSA;;;;;;Kawasan Industri
5747;73;71;PT NIAGATAMA INTIMULIA;JL KIMA 8 KAV AA 9;;;;;Kawasan Industri
5748;73;71;PT RIKA RAYHAN MANDIRI;JL.KIMA 4 KAV. P3A;;;;;Kawasan Industri
5749;73;71;TUNAS KREASI PERKASA LOGISTIK, PT;JALAN KIMA 10 KAV. A6-C2;;;;;Kawasan Industri
5750;73;71;PT SULAWESI SPUTNIK;JL. KIMA 5;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5751;73;71;INDOPRIMA PERMATA SULAWESI, PT;JL. KIMA 19 KAV. EE NO. 8A;;;;;Kawasan Industri
5752;73;71;MARUKI INTERNATIONAL INDONESIA, PT;JL.KIMA 3 KAVELING S-14, KEL.DAYA (PT.MARUKI INTERNATIONAL INDONESIA);7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5753;73;71;PT STARINDO OMEGA LESTARI;;;;;;Kawasan Industri
5754;73;71;PT SIBALEC;;;;;;Kawasan Industri
5755;73;71;PT ENSEVAL PUTRA MEGATRADING TBK;;;;;;Kawasan Industri
5756;73;71;SANNO ABADI CEMERLANG, PT;JL. KIMA 14 KAV. SS-14;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5757;73;71;PT KAMADJAJA LOGISTIK;;;;;;Kawasan Industri
5758;73;71;SURYA INDOTIM IMEX, PT;JL. KIMA VIII KAV AA 17A, DAYA, KEC. BIRINGKANAYA, KOTA MAKASSAR, SULAWESI SELATAN 90243;;;;;Kawasan Industri
5759;73;71;PT SUMBER BARU PERKASA WIBAWA;JL KIMA RAYA 2 NO 5;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5760;73;71;PT SUKSES GATUGA TIMUR;JALAN KIMA 16 KAVLING DD.5;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5761;73;71;PT PASIFIK GABUSINDO ABADI;JL. KIMA RAYA I NO.1B, DAYA, KEC. BIRINGKANAYA, KOTA MAKASSAR, SULAWESI SELATAN;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5762;73;71;INDO MEGA PRIMA, PT;JL. KIMA RAYA 2 KSW 1 NO. 9;;;;;Kawasan Industri
5763;73;71;PT CHEN WOO FISHERY;JL KIMA 4. BLOK K9/KAV B2;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5764;73;71;CV AMANDA;;;;;;Kawasan Industri
5765;73;71;PT KARYA PRIMA LESTARI UTAMA;JL KIMA 10 KAV A5 C2;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5766;73;71;PT SAMATOR INDO GAS, TBK;JL KIMA 3 KAV 2B;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5767;73;71;PT COCOA COMPOUND INDONESIA;JL. KIMA 10 KAV. T3-C1;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5768;73;71;PT AFTECH RAND PERKASA;JL. KKMA 8 KAV. 55 NO. 23B;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5769;73;71;PT ALTRAK 1978;;;;;;Kawasan Industri
5770;73;71;PT AMANAGAPPA SULAWESI;;;;;;Kawasan Industri
5771;73;71;PT ANDALAN UTAMA PRIMA / PT INDOMARCO PRISMATAMA;JL KIMA 10 NO 5 - A5A;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5772;73;71;PT BUMIARTHA PURNAKREASI / PT ANUGERAH PHARMINDO LESTARI;JL KIMA RAYA X T/1-A;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5773;73;71;PT EKA SARI LESTARI;JL. KIMA 17 DD 15-A, BIRA, TAMALANREA, KOTA MAKASSAR, SULAWESI SELATAN, 90244;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5774;73;71;PT INDO CHEERY;JL KIMA 19 KAV EE 2;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5775;73;71;PT INDONESIAN SATELLITE CORPORATION (PT INDOSAT TBK);;;;;;Kawasan Industri
5776;73;71;PT INDOROTI PRIMA CEMERLANG;JL.KIMA X KAV C2 NO.5;;;;;Kawasan Industri
5777;73;71;PT SARI AYU INDONESIA;KIMA 8 NO.6A;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5778;73;71;MUTIARA TOTAL REJEKI, PT;JALAN KIMA 16.;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5779;73;71;PLN (PERSERO) UIKL SULAWESI, PT;JALAN KIMA RAYA 2 WAREHOUSE NO.3;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5780;73;71;PT PRIMA KARYA MANUNGGAL;JALAN KIMA 8 NO.2;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5781;73;71;SAPROTAN BENIH UTAMA, PT;JL. KIMA 4 NO. KAV 4 DAYA;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5782;73;71;PT SARANA DEPO KENCANA / PT.TIRTA KENCANA TATAWARNA;JL.KIMA RAYA 2 KWV.L.4, KEL.DAYA;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5783;73;71;PT SEGER AGRO NUSANTARA;JL. KIMA 17 EE 3, KELURAHAN BIRA, KECAMATAN TAMALANREA, KOTA MAKASSAR, PROVINSI SULAWESI SELATAN;;;;;Kawasan Industri
5784;73;71;PT THEBEZ;;;;;;Kawasan Industri
5785;73;71;PT WIJAYA MULTI PLASTINDO;JL. KIMA 8 KAV UU-4A, KAWASAN INDUSTRI MAKASSAR, KEL. BIRA, KEC. TAMALANREA;;;;;Kawasan Industri
5786;73;71;TUAN DENNY IRAWAN/ PT GLOBAL RETAILINDO;JALAN KIMA RAYA 1 KELURAHAN DAYA KECAMATAN BIRINGKANAYA;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5787;73;71;PT BUMI JASA UTAMA;JL. KIMA 8;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5788;73;71;PT. KAWASAN INDUSTRI MAKASSAR (KIMA) (#80);JALAN PERINTIS KEMERDEKAAN KM 15, DAYA, MAKASSAR, SULAWESI SELATAN;;;;;Kawasan Industri
5789;73;71;PT CAHAYA ANUGRAH SENTOSA;JL. KIMA 8 KAV. AA5 NO. 10;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5790;73;71;PT MARS SYMBIOSIENCE INDONESIA;JALAN KIMA 10 KAV A6 DAYA, BIRINGKANAYA;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5791;73;71;PT KOSPERMINDO;JL KIMA 8;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5792;73;71;PT MAKASSAR MEGA PRIMA;KIMA 10, KAV A1 26;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5793;73;71;PT RAJAWALI HIYOTO;JLN KIMA 10;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5794;73;71;PT DWIRA MASAGENA;JL. KIMA RAYA 1 B/5;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5795;73;71;PT TIFUNINDO RAYA;;;;;;Kawasan Industri
5796;73;71;PT WIRA EKA PERSADATAMA;JL KIMA 3 NO 5;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5797;73;71;PT SINAR EKPUTRA;JL. KIMA X KAV B NO.2B;;;;;Kawasan Industri
5798;73;71;TRAKTOR NUSANTARA,PT;JLN KIMA RAYA 1 NO B6,RT 01/RW 01,DAYA;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5799;73;71;PT RODAMAS BAJA INTI;JL KIMA RAYA 2 KAV R 1/3;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5800;73;71;PT SUMBER ALFARIA TRIJAYA;KIMA 8 BLOK SS NO 23 MAKASSAR;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5801;73;71;PT WIN WAHANA CIPTAMARGA;JL KIMA XIX BIRA KEC.TAMALANREA;;;;;Kawasan Industri
5802;73;71;PT TOARCO JAYA;JL. KIMA 3 KAV S-12 MAKASSAR;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5803;73;71;PT HADJI KALLA;JL KIMA RAYA 1B/4;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5804;73;71;PT USAHA CENTRAL JAYA SAKTI;JL.KIMA V KAV.E NO.3A;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5805;73;71;PT WIMAN SEJAHTERA;JL.KIMA RAYA. 1;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5806;73;71;PT CHAROEN POKPHAND INDONESIA;JALAN KIMA 17 KAV DD-11;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
5807;73;71;PT HEXINDO ADIPERKASA TBK;;;;;;Kawasan Industri
5808;73;71;PT SOUTH SUCO;;;;;;Kawasan Industri
5809;73;71;PT ANUGERAH FITRAH HIDAYAH;JL.KIMA 8 UU 4;;;;;Kawasan Industri
5810;73;71;PT TRAKTOR NUSANTARA;JL. KIMA RAYA 1 NO.B-6 RT 001 / RW 001;;;;;Kawasan Industri
5811;73;71;PT NUANSA CIPTA MAGELLO;JL. KIMA 3 KAV.5 AB , DAYA;7371;[71] MAKASSAR;Kawasan Industri;Kawasan Industri Makasar;Kawasan Industri
